0.000000	-3.108112	-2.205028
2.000000	-6.458404	-5.218943
4.000000	-7.664482	-6.576049
6.000000	-10.106616	-8.822132
8.000000	-13.632603	-11.937063
10.000000	-17.127504	-14.447111
12.000000	-16.812892	-15.769459
14.000000	-11.630326	-10.988389
16.000000	-15.331251	-14.545589
18.000000	-23.061541	-22.728377
20.000000	-14.831408	-14.263218
22.000000	-28.966229	-27.427765
24.000000	-31.209234	-30.854190
26.000000	-33.403991	-31.616921
