0.000000	-4.371375	-3.292619
2.000000	-6.530015	-5.536236
4.000000	-8.901977	-7.759350
6.000000	-11.157963	-9.940459
8.000000	-12.982891	-12.095489
10.000000	-14.246885	-13.072904
12.000000	-18.015595	-16.736374
14.000000	-19.032160	-17.628271
16.000000	-22.372015	-21.098223
18.000000	-24.899279	-23.702943
20.000000	-27.176296	-25.930576
22.000000	-28.712778	-27.883887
24.000000	-29.639803	-28.849001
26.000000	-33.712377	-32.873886
