0.000000	21.009788	19.275632
0.010000	19.884810	17.530902
0.020000	20.797172	18.580816
0.030000	20.818586	19.104807
0.040000	18.191153	16.946182
0.050000	20.686431	19.187753
0.060000	18.027911	16.189974
0.070000	20.105298	18.404325
0.080000	19.148221	17.926187
0.090000	19.896861	17.455811
0.100000	18.267699	16.597115
